heuristic_id,raw_app_type,instance_scale,filename,strategy,algorithm,code,objective,task_name,parse_ok,is_timeout
pop_3_op_e2_n13_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n13_251021_192212.json,e2,"This heuristic calculates a score based on the sum of Manhattan distances from each tile to its goal position, adjusted by a penalty for tiles that disrupt sequences of correctly placed numbers both horizontally and vertically.
","def score_state(state):
    N = len(state)
    score = 0
    correct_horizontal_sequences = [True] * N
    correct_vertical_sequences = [True] * N
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                # Penalize disrupt sequences horizontally and vertically
                if j > 0 and state[i][j-1] != 0:
                    prev_value = state[i][j-1]
                    prev_target_j = (prev_value - 1) % N
                    if prev_target_j + 1 != target_j and target_j != 0:
                        correct_horizontal_sequences[i] = False
                if i > 0 and state[i-1][j] != 0:
                    above_value = state[i-1][j]
                    above_target_i = (above_value - 1) // N
                    if above_target_i + 1 != target_i and target_i != 0:
                        correct_vertical_sequences[j] = False
    
    for i in range(N):
        score += not correct_horizontal_sequences[i]
        score += not correct_vertical_sequences[i]
    
    return score
",1.79327,SlidingPuzzle,True,False
pop_3_op_e2_n14_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n14_251021_192212.json,e2,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, adjusted by a penalty for tiles that are out of their correct row or column sequence, with an additional discount for tiles that are correctly positioned relative to the overall puzzle size.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                if i != target_i or j != target_j:
                    row_penalty = (i - target_i) ** 2 * (1 / N)
                    col_penalty = (j - target_j) ** 2 * (1 / N)
                    score += row_penalty + col_penalty
                else:
                    score -= 0.5 * (N / (i + j + 1))
    return score
",2.00436,SlidingPuzzle,True,False
pop_3_op_e2_n15_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n15_251021_192212.json,e2,"This heuristic calculates a weighted score based on the sum of Manhattan distances, with an increased penalty for tiles that are further from their correct positions and a reduced bonus for tiles that are not only correctly positioned but also adjacent to other correctly positioned tiles in the same row or column, using a different combination of penalties and bonuses.
","def score_state(state):
    N = len(state)
    score = 0
    correct_positions = [set() for _ in range(N)]
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += (manhattan_distance ** 1.25)  # Adjusted penalty for further tiles with different weight
                if i == target_i and j == target_j:
                    correct_positions[i].add(value)
    
    for i in range(N):
        row = state[i]
        for j in range(N - 1):
            if row[j] != 0 and row[j + 1] != 0:
                target_j, _ = divmod(row[j] - 1, N)
                target_j_next, _ = divmod(row[j + 1] - 1, N)
                if target_j == j and target_j_next == j + 1:
                    score -= 0.75  # Different bonus for correctly positioned adjacent tiles
    
    return score
",2.01919,SlidingPuzzle,True,False
pop_3_op_e2_n16_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n16_251021_192212.json,e2,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, combined with penalties for tiles that are farthest from their correct row or column, adjusted by a discount factor based on the distance from the edge of the puzzle.
","def score_state(state):
    N = len(state)
    score = 0
    max_row_penalty = [0] * N
    max_col_penalty = [0] * N
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                max_row_penalty[target_i] = max(max_row_penalty[target_i], manhattan_distance)
                max_col_penalty[target_j] = max(max_col_penalty[target_j], manhattan_distance)
    
    for i in range(N):
        discount_factor = min(i, N - 1 - i) / (N // 2 + 0.5)
        score += max_row_penalty[i] * (1 - discount_factor)
        score += max_col_penalty[i] * (1 - discount_factor)
    
    return score
",1.05349,SlidingPuzzle,True,False
pop_3_op_e2_n17_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n17_251021_192212.json,e2,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, adjusted by penalties for tiles that are in cycles or loops within their respective rows and columns, with additional penalties for tiles that are out of sequence compared to their row and column neighbors.
","def score_state(state):
    N = len(state)
    score = 0
    visited = [[False] * N for _ in range(N)]
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0 and not visited[i][j]:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                x, y = i, j
                while not visited[x][y]:
                    visited[x][y] = True
                    next_value = state[x][y]
                    if next_value != 0:
                        next_target_i, next_target_j = divmod(next_value - 1, N)
                        # Check for cycles
                        if (next_target_i == i and next_target_j == j):
                            score += 3
                        # Check row sequence penalty
                        if y > 0 and state[x][y-1] != 0:
                            prev_value = state[x][y-1]
                            deviation_row = abs((next_value - prev_value) % N)
                            if deviation_row not in [1, N - 1]:
                                score += deviation_row * 2
                        # Check column sequence penalty
                        if x > 0 and state[x-1][y] != 0:
                            above_value = state[x-1][y]
                            deviation_col = abs((next_value - above_value) // N)
                            if deviation_col not in [1, N - 1]:
                                score += deviation_col * 2
                    # Move to next position based on goal tile
                    x, y = divmod(next_value - 1, N)
    
    return score
",2.5337,SlidingPuzzle,True,False
pop_3_op_e2_n18_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n18_251021_192212.json,e2,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, adjusted by penalties based on the cumulative distance of tiles that are misplaced relative to their row or column neighbors, with a decreasing factor for tiles closer to their goal positions.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                cumulative_penalty = 0
                penalty_factor = (manhattan_distance + 1) ** -0.5
                if j > 0 and state[i][j-1] != 0:
                    prev_value = state[i][j-1]
                    prev_target_i, prev_target_j = divmod(prev_value - 1, N)
                    cumulative_penalty += abs(i - prev_target_i) + abs(j - prev_target_j)
                if i > 0 and state[i-1][j] != 0:
                    above_value = state[i-1][j]
                    above_target_i, above_target_j = divmod(above_value - 1, N)
                    cumulative_penalty += abs(i - above_target_i) + abs(j - above_target_j)
                score += cumulative_penalty * penalty_factor
    return score
",2.5337,SlidingPuzzle,True,False
pop_3_op_e2_n19_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n19_251021_192212.json,e2,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, adjusted by penalties for tiles that are incorrectly positioned relative to their row or column neighbors, with an additional penalty based on the number of misplaced tiles in the same row or column.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_in_row = [0] * N
    misplaced_in_col = [0] * N
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                if i != target_i:
                    misplaced_in_row[target_i] += 1
                if j != target_j:
                    misplaced_in_col[target_j] += 1
                
                # Penalty for incorrectly positioned neighbors in the same row or column
                penalty_factor = (manhattan_distance + 1) ** 0.5
                if j > 0 and state[i][j-1] != 0:
                    prev_value = state[i][j-1]
                    prev_target_i, prev_target_j = divmod(prev_value - 1, N)
                    if prev_target_i == target_i or prev_target_j == target_j:
                        score += penalty_factor
                if i > 0 and state[i-1][j] != 0:
                    above_value = state[i-1][j]
                    above_target_i, above_target_j = divmod(above_value - 1, N)
                    if above_target_i == target_i or above_target_j == target_j:
                        score += penalty_factor
    
    # Additional penalty for misplaced tiles in the same row or column
    for i in range(N):
        score += misplaced_in_row[i] ** 0.75
        score += misplaced_in_col[i] ** 0.75
    
    return score
",2.5337,SlidingPuzzle,True,False
pop_3_op_e2_n1_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n1_251021_192212.json,e2,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, combined with penalties for tiles that are out of their correct row or column sequence compared to their neighbors, using a dynamic penalty factor based on the distance from the correct position and the number of misplaced tiles in the vicinity.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_tiles = set()
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                # Check row sequence penalty with dynamic factor
                if j > 0 and state[i][j-1] != 0:
                    prev_value = state[i][j-1]
                    deviation_row = abs((value - prev_value) % N)
                    if deviation_row not in [1, N - 1]:
                        score += (deviation_row * manhattan_distance / (N - j))
                        misplaced_tiles.add((i, j-1))
                # Check column sequence penalty with dynamic factor
                if i > 0 and state[i-1][j] != 0:
                    above_value = state[i-1][j]
                    if value - above_value != N:
                        score += (manhattan_distance * 1.5 / (N - i))
                        misplaced_tiles.add((i-1, j))
    
    for i, j in misplaced_tiles:
        nearby_misplaced_count = 0
        if i > 0 and state[i-1][j] != 0 and (state[i-1][j] - 1) // N != i - 1:
            nearby_misplaced_count += 1
        if i < N - 1 and state[i+1][j] != 0 and (state[i+1][j] - 1) // N != i + 1:
            nearby_misplaced_count += 1
        if j > 0 and state[i][j-1] != 0 and (state[i][j-1] - 1) % N != j - 1:
            nearby_misplaced_count += 1
        if j < N - 1 and state[i][j+1] != 0 and (state[i][j+1] - 1) % N != j + 1:
            nearby_misplaced_count += 1
        score += nearby_misplaced_count
    
    return score
",2.08109,SlidingPuzzle,True,False
pop_3_op_e2_n2_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n2_251021_192212.json,e2,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, combined with penalties for tiles that are out of their goal row or column, adjusted by a bonus for tiles that form a continuous sequence within their respective rows and columns.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                # Penalize tiles out of their goal row or column
                if i != target_i and j != target_j:
                    score += 1
        # Check row sequence bonus
        for j in range(N-1):
            if state[i][j] != 0 and state[i][j+1] != 0:
                if abs(state[i][j] - state[i][j+1]) == 1 or abs(state[i][j] - state[i][j+1]) == N-1:
                    score -= 0.5
        # Check column sequence bonus
        for i in range(N-1):
            if state[i][j] != 0 and state[i+1][j] != 0:
                if abs(state[i][j] - state[i+1][j]) == N or abs(state[i][j] - state[i+1][j]) == 1-N:
                    score -= 0.5
    return score
",2.37694,SlidingPuzzle,True,False
pop_3_op_e2_n3_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n3_251021_192212.json,e2,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, combined with penalties for tiles that are out of sequence compared to their neighbors, using an exponential decay factor based on the distance from the correct position.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                # Exponential decay factor for sequence penalties
                decay_factor = 2 ** (-manhattan_distance / N)
                if j > 0 and state[i][j-1] != 0:
                    prev_value = state[i][j-1]
                    deviation_row = abs((value - prev_value) % N)
                    if deviation_row not in [1, N - 1]:
                        score += deviation_row * decay_factor
                if i > 0 and state[i-1][j] != 0:
                    above_value = state[i-1][j]
                    deviation_col = abs((value - above_value) // N)
                    if deviation_col not in [1, N - 1]:
                        score += deviation_col * decay_factor
    return score
",1.88688,SlidingPuzzle,True,False
pop_3_op_e2_n4_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n4_251021_192212.json,e2,"This heuristic calculates a score based on a combination of the sum of Manhattan distances, with an additional penalty for tiles that are not aligned either horizontally or vertically with their neighboring tiles' correct positions, scaled by their distance from the goal position.
","def score_state(state):
    N = len(state)
    score = 0
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                
                # Check row alignment penalty
                if j > 0 and state[i][j-1] != 0:
                    prev_value = state[i][j-1]
                    prev_target_i, prev_target_j = divmod(prev_value - 1, N)
                    if prev_target_i != target_i or abs(prev_target_j - target_j) != 1:
                        score += manhattan_distance * 0.5
                
                # Check column alignment penalty
                if i > 0 and state[i-1][j] != 0:
                    above_value = state[i-1][j]
                    above_target_i, above_target_j = divmod(above_value - 1, N)
                    if above_target_j != target_j or abs(above_target_i - target_i) != 1:
                        score += manhattan_distance * 0.5
    
    return score
",2.28037,SlidingPuzzle,True,False
pop_3_op_e2_n5_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n5_251021_192212.json,e2,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, adjusted by penalties based on the number of misplaced tiles in the same row or column that are also out of order relative to their neighbors.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                # Check row order penalty
                misplaced_in_row = sum(1 for k in range(N) if state[i][k] != 0 and (state[i][k] - 1) // N == i and state[i][k] > value)
                # Check column order penalty
                misplaced_in_col = sum(1 for k in range(N) if state[k][j] != 0 and (state[k][j] - 1) % N == j and state[k][j] > value)
                score += misplaced_in_row + misplaced_in_col
    return score
",2.5337,SlidingPuzzle,True,False
pop_3_op_e2_n6_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n6_251021_192212.json,e2,"This heuristic calculates a score based on the sum of Manhattan distances from each tile to its goal position, adjusted by penalties for tiles that are not aligned with their row or column neighbors, using a weighted sum of misplaced tiles and their relative positions.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_tiles = 0
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                # Check row alignment penalty
                if j > 0 and state[i][j-1] != 0:
                    prev_value = state[i][j-1]
                    if (value - prev_value) % N not in [1, N - 1]:
                        misplaced_tiles += 1
                # Check column alignment penalty
                if i > 0 and state[i-1][j] != 0:
                    above_value = state[i-1][j]
                    if value - above_value != N:
                        misplaced_tiles += 1
    
    score += misplaced_tiles * (N // 2)
    
    return score
",2.42601,SlidingPuzzle,True,False
pop_3_op_e2_n7_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n7_251021_192212.json,e2,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, combined with penalties for tiles that are out of their correct row or column sequence compared to their neighbors using a dynamic weighting factor based on the distance from the goal.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                # Dynamic penalty factor based on distance from goal
                dynamic_penalty_factor = 1 + (manhattan_distance / (N * 2))
                if j > 0 and state[i][j-1] != 0:
                    prev_value = state[i][j-1]
                    deviation_row = abs((value - prev_value) % N)
                    if deviation_row not in [1, N - 1]:
                        score += (deviation_row * dynamic_penalty_factor)
                if i > 0 and state[i-1][j] != 0:
                    above_value = state[i-1][j]
                    if value - above_value != N:
                        score += (2 * dynamic_penalty_factor)
    return score
",1.72218,SlidingPuzzle,True,False
pop_3_op_e2_n8_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n8_251021_192212.json,e2,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, adjusted by a penalty based on the number of tiles that are not in their correct row or column relative to their immediate neighbors.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                # Penalty for tiles not in correct row or column relative to neighbors
                penalty = 0
                if j > 0 and state[i][j-1] != 0:
                    prev_value = state[i][j-1]
                    prev_target_i, prev_target_j = divmod(prev_value - 1, N)
                    if prev_target_i != target_i or prev_target_j != target_j:
                        penalty += 1
                if i > 0 and state[i-1][j] != 0:
                    above_value = state[i-1][j]
                    above_target_i, above_target_j = divmod(above_value - 1, N)
                    if above_target_i != target_i or above_target_j != target_j:
                        penalty += 1
                score += penalty * 0.75
    return score
",2.20381,SlidingPuzzle,True,False
pop_3_op_e2_n9_251021_192212,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_e2_n9_251021_192212.json,e2,"This heuristic calculates a score based on the sum of Manhattan distances, adjusted by a penalty for tiles that are out of sequence compared to their row and column neighbors, and further penalized by the number of misplaced tiles relative to their goal positions.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_tiles = set()
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                if i != target_i or j != target_j:
                    misplaced_tiles.add((value, (i, j)))
    
    for value, (i, j) in misplaced_tiles:
        target_i, target_j = divmod(value - 1, N)
        # Row sequence penalty
        if j > 0 and state[i][j-1] != 0:
            prev_value = state[i][j-1]
            if abs((value - prev_value) % N) not in [1, N - 1]:
                score += 1
        if j < N - 1 and state[i][j+1] != 0:
            next_value = state[i][j+1]
            if abs((next_value - value) % N) not in [1, N - 1]:
                score += 1
        # Column sequence penalty
        if i > 0 and state[i-1][j] != 0:
            above_value = state[i-1][j]
            if abs((value - above_value) // N) not in [1, N - 1]:
                score += 1
        if i < N - 1 and state[i+1][j] != 0:
            below_value = state[i+1][j]
            if abs((below_value - value) // N) not in [1, N - 1]:
                score += 1
    
    return score
",2.5337,SlidingPuzzle,True,False
pop_3_op_m1_n0_251022_062215,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m1_n0_251022_062215.json,m1,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, adjusted by penalties for tiles that are not in their correct row or column, with additional penalties for tiles whose neighbors are also misplaced.
","def score_state(state):
    N = len(state)
    score = 0
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                if i != target_i or j != target_j:
                    score += 1
                    # Check neighbors
                    for ni, nj in [(i-1, j), (i+1, j), (i, j-1), (i, j+1)]:
                        if 0 <= ni < N and 0 <= nj < N and state[ni][nj] != 0:
                            ntarget_i, ntarget_j = divmod(state[ni][nj] - 1, N)
                            if ni != ntarget_i or nj != ntarget_j:
                                score += 0.5
    
    return score
",2.5337,SlidingPuzzle,True,False
pop_3_op_m1_n10_251022_062215,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m1_n10_251022_062215.json,m1,"This heuristic calculates a weighted score based on the sum of Manhattan distances, with an increased penalty for tiles that are further from their correct positions and a reduced bonus for tiles that are correctly positioned but not in their expected order within their respective rows or columns.
","def score_state(state):
    N = len(state)
    score = 0
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += (manhattan_distance ** 2)  # Adjusted penalty for further tiles with higher weight
    
    for i in range(N):
        row_correct_order = True
        col_correct_order = True
        for j in range(N - 1):
            if state[i][j] != 0 and state[i][j + 1] != 0:
                if (state[i][j] - 1) // N == (state[i][j + 1] - 1) // N:
                    if state[i][j] + 1 != state[i][j + 1]:
                        row_correct_order = False
            if state[j][i] != 0 and state[j + 1][i] != 0:
                if (state[j][i] - 1) % N == (state[j + 1][i] - 1) % N:
                    if state[j][i] + N != state[j + 1][i]:
                        col_correct_order = False
        if row_correct_order:
            score -= 2.0
        if col_correct_order:
            score -= 2.0
    
    return score
",1.9097,SlidingPuzzle,True,False
pop_3_op_m1_n11_251022_062215,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m1_n11_251022_062215.json,m1,"The heuristic calculates the sum of Manhattan distances from each tile to its goal position, adjusted by a penalty for tiles that are misplaced relative to their row or column in the goal configuration, with an additional discount for tiles that are already in their correct row or column.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                # Penalize tiles out of their goal row or column
                if i != target_i and j != target_j:
                    score += 1
                # Discount for correct row or column
                elif i == target_i or j == target_j:
                    score -= 0.5
    return score
",1.75349,SlidingPuzzle,True,False
pop_3_op_m1_n12_251022_062215,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m1_n12_251022_062215.json,m1,"This heuristic calculates a weighted score based on the sum of Manhattan distances with an increased penalty for tiles that are further from their correct positions, adjusted by a reduced bonus for tiles correctly positioned in adjacent rows or columns.
","def score_state(state):
    N = len(state)
    score = 0
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += (manhattan_distance ** 1.5)  # Adjusted penalty for further tiles
                if i == target_i and j == target_j:
                    # Check adjacent rows
                    if i > 0 and state[i-1][j] != 0:
                        adj_value = state[i-1][j]
                        adj_target_i, _ = divmod(adj_value - 1, N)
                        score -= 0.25 if adj_target_i == target_i else 0
                    if i < N-1 and state[i+1][j] != 0:
                        adj_value = state[i+1][j]
                        adj_target_i, _ = divmod(adj_value - 1, N)
                        score -= 0.25 if adj_target_i == target_i else 0
                    # Check adjacent columns
                    if j > 0 and state[i][j-1] != 0:
                        adj_value = state[i][j-1]
                        _, adj_target_j = divmod(adj_value - 1, N)
                        score -= 0.25 if adj_target_j == target_j else 0
                    if j < N-1 and state[i][j+1] != 0:
                        adj_value = state[i][j+1]
                        _, adj_target_j = divmod(adj_value - 1, N)
                        score -= 0.25 if adj_target_j == target_j else 0
    
    return score
",1.74218,SlidingPuzzle,True,False
pop_3_op_m1_n13_251022_062215,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m1_n13_251022_062215.json,m1,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, combined with penalties for tiles that are misplaced in both row and column positions, adjusted by a discount factor based on proximity to the puzzle's center.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                row_misplaced_penalty = 1 if i != target_i else 0
                col_misplaced_penalty = 1 if j != target_j else 0
                center_discount_factor = (min(abs(i - N // 2), abs(j - N // 2)) / (N // 2 + 0.5))
                score += manhattan_distance + (row_misplaced_penalty + col_misplaced_penalty) * (1 - center_discount_factor)
    return score
",2.37694,SlidingPuzzle,True,False
pop_3_op_m1_n14_251022_062215,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m1_n14_251022_062215.json,m1,"This heuristic calculates the sum of Manhattan distances from each tile to its goal position, adjusted by penalties for tiles that are part of larger misplaced sequences, with increased penalties based on sequence length.
","def score_state(state):
    N = len(state)
    score = 0
    row_misplaced_sequence_length = [0] * N
    col_misplaced_sequence_length = [0] * N
    
    for i in range(N):
        previous_value_in_row = -1
        previous_value_in_col = -1
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                
                # Check row neighbor sequence
                if j > 0 and state[i][j-1] != 0:
                    prev_value_in_row = state[i][j-1]
                    if (prev_value_in_row - 1) // N == i and ((value - 1) // N == i):
                        row_misplaced_sequence_length[i] += 1
                    else:
                        score += row_misplaced_sequence_length[i] * (row_misplaced_sequence_length[i] + 1)
                        row_misplaced_sequence_length[i] = 0
                else:
                    previous_value_in_row = value
                
                # Check column neighbor sequence
                if i > 0 and state[i-1][j] != 0:
                    prev_value_in_col = state[i-1][j]
                    if (prev_value_in_col - 1) % N == j and ((value - 1) % N == j):
                        col_misplaced_sequence_length[j] += 1
                    else:
                        score += col_misplaced_sequence_length[j] * (col_misplaced_sequence_length[j] + 1)
                        col_misplaced_sequence_length[j] = 0
                else:
                    previous_value_in_col = value
    
    for i in range(N):
        score += row_misplaced_sequence_length[i] * (row_misplaced_sequence_length[i] + 1)
        score += col_misplaced_sequence_length[i] * (col_misplaced_sequence_length[i] + 1)
    
    return score
",2.5337,SlidingPuzzle,True,False
pop_3_op_m1_n15_251022_062215,puzzle_astar,results_20251016_142827_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m1_n15_251022_062215.json,m1,"The heuristic calculates the sum of Manhattan distances from each tile to its goal position, adjusted by an additional penalty for tiles that are out of their row or column in the goal configuration.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                manhattan_distance = abs(i - target_i) + abs(j - target_j)
                score += manhattan_distance
                # Penalize tiles out of their goal row or column
                if i != target_i or j != target_j:
                    score += 1.0
    return score
",2.5337,SlidingPuzzle,True,False
